sl.no,Pick_Time
6457,27.880085
6458,19.117722
6459,20.31401
6460,16.417938
6461,19.410275
6462,9.710442
6463,19.608192
6464,46.600483
6465,10.701497
6466,16.324028
6467,7.2806168
6468,9.257451
6469,19.215012
6470,11.965247
6471,17.208004
6472,9.492864
6473,16.00735
6474,26.157784
6475,12.423285
6476,15.909907
6477,13.401711
6478,25.78186
6479,19.785782
6480,9.343371
6481,17.54132
6482,11.005206
6483,14.364388
6484,11.407941
6485,16.297937
6486,12.0253315
6487,14.1526375
6488,9.4291525
6489,15.851285
6490,12.067783
6491,10.259343
6492,16.007587
6493,16.125927
6494,12.3427305
6495,19.07306
6496,9.231032
6497,14.124675
6498,15.210025
6499,26.325726
6500,16.134228
6501,12.802231
6502,13.216347
6503,11.164763
6504,17.708286
6505,16.267336
6506,11.370456
6507,11.819116
6508,17.52407
6509,15.476741
6510,15.1335745
6511,20.506664
6512,13.89879
6513,15.031573
6514,6.587062
6515,12.855956
6516,15.04719
6517,10.813741
6518,15.254608
6519,11.787747
6520,24.25607
6521,15.534055
6522,15.567317
6523,10.948047
6524,12.375453
6525,14.271228
6526,10.495656
6527,15.912422
6528,25.401245
6529,16.797031
6530,19.689716
6531,4.5229654
6532,12.974482
6533,19.0873
6534,14.759784
6535,17.16394
6536,9.967292
6537,17.987793
6538,12.038957
6539,11.169639
6540,19.80656
6541,13.665542
6542,15.837327
6543,14.943938
6544,12.3782
6545,14.839122
6546,11.113357
6547,12.009937
6548,16.76437
6549,11.218311
6550,20.20499
6551,11.108506
6552,15.540008
6553,9.969205
6554,11.03144
6555,18.631557
6556,12.367806
6557,13.405252
6558,18.660748
6559,17.158092
6560,14.580788
6561,23.424793
6562,16.798683
6563,9.096088
6564,15.364963
6565,15.012659
6566,13.759249
6567,16.50024
6568,17.01429
6569,26.552067
6570,14.287007
6571,14.532327
6572,13.987128
6573,12.332138
6574,14.644231
6575,14.9066305
6576,11.597844
6577,20.685276
6578,12.285658
6579,14.826192
6580,11.979999
6581,7.7503023
6582,16.856045
6583,11.911903
6584,19.59805
6585,13.105547
6586,10.243829
6587,8.980712
6588,13.593823
6589,11.117986
6590,18.425365
6591,18.211662
6592,12.9926605
6593,8.732545
6594,18.483383
6595,19.291363
6596,16.331108
6597,9.3581705
6598,18.379856
6599,8.979266
6600,10.82813
6601,8.892503
6602,10.172704
6603,15.279983
6604,21.179577
6605,8.157879
6606,11.2003355
6607,36.019512
6608,16.482763
6609,11.447944
6610,11.528773
6611,18.205803
6612,12.951168
6613,19.058311
6614,16.655529
6615,8.4274235
6616,18.259533
6617,14.812494
6618,35.618374
6619,11.3189535
6620,11.703576
6621,10.705489
6622,13.881879
6623,26.363274
6624,14.1827345
6625,23.942669
6626,25.504707
6627,15.800237
6628,15.745487
6629,22.077736
6630,12.488706
6631,27.967754
6632,19.654259
6633,10.655177
6634,12.631233
6635,16.823658
6636,16.449425
6637,17.706867
6638,17.115906
6639,6.323002
6640,11.335769
6641,19.793392
6642,13.763628
6643,14.697223
6644,11.1284485
6645,24.149666
6646,10.133844
6647,10.289302
6648,12.200199
6649,12.645974
6650,17.8126
6651,14.403216
6652,11.14652
6653,32.914967
6654,11.805184
6655,22.578133
6656,19.772354
6657,11.902734
6658,13.722989
6659,28.058933
6660,18.498894
6661,16.853077
6662,24.567661
6663,21.505959
6664,21.95958
6665,14.247935
6666,13.094552
6667,18.387787
6668,26.029312
6669,16.802689
6670,14.548612
6671,21.843616
6672,17.873356
6673,15.676323
6674,9.047085
6675,9.859324
6676,20.718182
6677,9.981489
6678,12.401715
6679,13.830974
6680,10.283565
6681,18.714985
6682,13.016807
6683,13.354714
6684,12.832946
6685,14.131571
6686,18.352379
6687,10.249597
6688,17.295547
6689,12.779388
6690,9.7563505
6691,17.176334
6692,15.853646
6693,17.012314
6694,13.020101
6695,13.1714735
6696,20.636269
6697,17.974014
6698,12.761695
6699,15.752467
6700,10.779504
6701,16.196522
6702,22.813995
6703,18.306477
6704,12.998862
6705,17.313332
6706,12.194854
6707,10.284051
6708,13.834577
6709,5.485774
6710,18.548851
6711,24.940685
6712,22.324375
6713,9.01876
6714,17.597961
6715,15.812951
6716,9.510051
6717,25.572979
6718,15.509902
6719,24.728058
6720,19.046444
6721,13.704438
6722,18.796352
6723,21.389214
6724,20.475327
6725,21.909607
6726,8.179705
6727,24.84805
6728,15.38308
6729,16.00714
6730,19.03246
6731,22.780876
6732,14.410153
6733,21.780102
6734,18.715183
6735,19.85712
6736,23.056355
6737,22.929554
6738,6.9036074
6739,9.535857
6740,6.081914
6741,16.232578
6742,9.673177
6743,11.356261
6744,19.62939
6745,10.3431425
6746,11.977729
6747,18.432362
6748,27.491554
6749,16.489101
6750,16.720581
6751,15.343169
6752,14.635397
6753,19.097351
6754,21.34705
6755,17.563751
6756,16.944107
6757,12.066402
6758,12.166583
6759,16.545403
6760,23.184616
6761,16.196672
6762,15.535266
6763,14.00206
6764,18.908298
6765,20.41359
6766,14.39231
6767,13.711072
6768,13.723563
6769,12.96323
6770,15.301024
6771,10.807311
6772,12.265859
6773,14.490361
6774,15.265298
6775,15.819186
6776,9.048749
6777,7.958933
6778,15.355481
6779,10.833684
6780,10.737198
6781,21.479046
6782,13.774404
6783,20.67736
6784,14.653238
6785,17.00468
6786,15.352926
6787,12.9656
6788,17.044544
6789,14.074097
6790,13.295236
6791,17.422916
6792,16.35281
6793,12.109502
6794,16.054253
6795,13.963077
6796,15.430692
6797,17.658073
6798,20.271786
6799,11.680354
6800,13.112482
6801,18.2835
6802,8.097733
6803,13.802651
6804,12.916989
6805,13.740585
6806,9.260485
6807,17.875381
6808,14.985812
6809,36.917854
6810,8.3867235
6811,19.515976
6812,10.657562
6813,13.879279
6814,20.865448
6815,11.983848
6816,14.197547
6817,26.34888
6818,14.164524
6819,17.737377
6820,15.211382
6821,12.512686
6822,25.084122
6823,12.183896
6824,15.362788
6825,11.391467
6826,6.770344
6827,18.340176
6828,12.160562
6829,12.987676
6830,12.57817
6831,14.302718
6832,15.977493
6833,15.89782
6834,16.444992
6835,18.41846
6836,9.485864
6837,12.3481
6838,12.088193
6839,12.120706
6840,11.43123
6841,18.771626
6842,9.877557
6843,14.967878
6844,10.984427
6845,9.7084055
6846,11.251838
6847,14.621677
6848,13.679744
6849,16.196693
6850,8.546995
6851,25.879536
6852,15.166945
6853,11.134602
6854,20.475082
6855,9.280198
6856,12.669511
6857,13.467374
6858,18.109901
6859,4.7724094
6860,15.623699
6861,23.818073
6862,17.897614
6863,11.690703
6864,17.807835
6865,14.986638
6866,19.635849
6867,11.507243
6868,15.942029
6869,11.599347
6870,36.883324
6871,14.06188
6872,18.35991
6873,20.03534
6874,14.709752
6875,19.854225
6876,16.934631
6877,12.94401
6878,30.775703
6879,16.765884
6880,15.832827
6881,19.585766
6882,21.454128
6883,17.503273
6884,17.170216
6885,10.513306
6886,13.256974
6887,20.338242
6888,24.93502
6889,11.691339
6890,13.426454
6891,11.237353
6892,15.130834
6893,10.436906
6894,15.096625
6895,14.757815
6896,10.777147
6897,28.475735
6898,11.112562
6899,18.073032
6900,15.688133
6901,9.9575815
6902,13.324021
6903,14.037362
6904,11.44798
6905,15.564362
6906,8.256725
6907,18.012554
6908,6.992367
6909,12.576135
6910,12.195645
6911,20.821419
6912,12.896937
6913,20.993408
6914,14.0532055
6915,15.065904
6916,13.400023
6917,11.286497
6918,11.6856785
6919,15.239749
6920,18.01617
6921,13.525858
6922,10.66116
6923,13.107945
6924,15.698803
6925,21.652508
6926,11.276286
6927,14.590932
6928,20.494507
6929,9.324584
6930,6.083927
6931,22.238068
6932,21.264755
6933,15.823013
6934,14.119806
6935,18.850582
6936,11.389991
6937,14.367063
6938,8.45308
6939,15.036641
6940,28.925552
6941,12.347091
6942,8.756635
6943,15.932189
6944,12.891914
6945,20.709957
6946,10.925633
6947,37.117043
6948,15.091643
6949,28.942986
6950,9.163621
6951,20.191944
6952,14.919967
6953,9.093462
6954,16.810356
6955,15.462616
6956,16.557611
6957,15.310595
6958,12.947096
6959,19.777061
6960,17.86641
6961,12.930745
6962,17.919304
6963,14.05662
6964,12.239308
6965,14.212665
6966,14.737721
6967,11.618906
6968,17.825935
6969,16.975227
6970,22.367065
6971,11.2557745
6972,15.584586
6973,19.738113
6974,14.586005
6975,16.484205
6976,12.14869
6977,14.4185
6978,9.020402
6979,15.927461
6980,12.616284
6981,10.043726
6982,10.929657
6983,12.037197
6984,15.219241
6985,13.869287
6986,3.9180145
6987,10.610971
6988,14.3630085
6989,14.333983
6990,22.941647
6991,18.979565
6992,9.00985
6993,20.852524
6994,15.506717
6995,12.916617
6996,14.291467
6997,16.468395
6998,9.985885
6999,13.652221
7000,12.843947
7001,15.300979
7002,10.955579
7003,4.534277
7004,14.575288
7005,15.885287
7006,16.733181
7007,13.824478
7008,13.885207
7009,13.578028
7010,15.226905
7011,22.217518
7012,12.664745
7013,15.663021
7014,14.176105
7015,14.721578
7016,7.8839417
7017,19.44897
7018,21.461452
7019,11.0694
7020,14.753911
7021,18.861298
7022,10.8809
7023,15.826095
7024,17.407425
7025,14.806403
7026,11.179128
7027,14.275414
7028,17.35849
7029,18.442398
7030,21.8378
7031,10.278625
7032,8.01421
7033,16.181778
7034,11.722985
7035,10.663976
7036,10.66205
7037,15.409999
7038,10.428475
7039,11.033045
7040,21.477371
7041,19.525127
7042,15.131513
7043,17.87704
7044,15.099881
7045,18.498028
7046,17.905796
7047,19.741314
7048,11.320802
7049,11.085519
7050,11.902377
7051,21.028137
7052,13.787555
7053,10.346132
7054,11.083851
7055,32.644253
7056,26.323338
7057,18.870323
7058,17.9898
7059,23.904156
7060,11.155272
7061,12.338684
7062,14.257674
7063,17.368736
7064,12.717037
7065,27.739227
7066,16.27226
7067,19.53828
7068,15.871763
7069,9.151818
7070,19.494957
7071,11.028934
7072,11.562682
7073,24.051674
7074,16.75703
7075,15.633685
7076,13.501427
7077,17.567131
7078,14.079787
7079,14.922311
7080,17.675617
7081,15.239665
7082,8.310525
7083,9.928285
7084,8.599489
7085,8.398627
7086,11.768099
7087,21.278835
7088,16.511162
7089,9.583462
7090,9.120893
7091,16.716915
7092,15.568223
7093,15.9479885
7094,18.416344
7095,14.045796
7096,10.9226265
7097,15.267361
7098,15.343741
7099,14.77036
7100,15.228169
7101,7.2443557
7102,17.509838
7103,14.693755
7104,6.4608574
7105,13.455252
7106,17.317348
7107,10.441036
7108,12.584609
7109,14.461365
7110,11.386378
7111,13.898763
7112,20.984154
7113,22.042336
7114,16.288502
7115,15.805909
7116,14.209388
7117,15.937474
7118,16.840324
7119,12.012542
7120,14.490088
7121,13.495711
7122,9.552104
7123,19.858364
7124,9.999348
7125,15.092335
7126,14.233116
7127,10.977443
7128,15.688664
7129,12.962646
7130,8.5101385
7131,14.868096
7132,17.495865
7133,14.194771
7134,19.958317
7135,10.7941
7136,28.269447
7137,37.600834
7138,16.653744
7139,9.664229
7140,20.889072
7141,11.365457
7142,18.93715
7143,13.501555
7144,18.734032
7145,21.9925
7146,11.355939
7147,14.135933
7148,31.13556
7149,19.01749
7150,16.753326
7151,8.3774395
7152,13.632607
7153,13.722348
7154,20.26408
7155,20.695591
7156,16.068668
7157,22.436554
7158,12.854425
7159,15.93267
7160,16.037655
7161,14.288228
7162,12.3284235
7163,18.651505
7164,14.156006
7165,11.838614
7166,11.086472
7167,12.68982
7168,14.0650625
7169,10.578765
7170,17.1017
7171,12.036912
7172,21.71347
7173,12.988449
7174,11.80869
7175,16.39634
7176,17.626469
7177,15.054924
7178,15.165559
7179,14.041703
7180,23.583652
7181,12.592242
7182,15.002545
7183,14.310044
7184,19.832253
7185,16.907928
7186,11.670255
7187,6.2388096
7188,13.253234
7189,15.363722
7190,15.383546
7191,18.45163
7192,11.723309
7193,16.940979
7194,19.8162
7195,16.41602
7196,14.282677
7197,12.66162
7198,15.828474
7199,10.488317
7200,12.974148
7201,12.131665
7202,20.506004
7203,12.284354
7204,12.175608
7205,24.34105
7206,15.43061
7207,12.595937
7208,5.046821
7209,10.510373
7210,17.737469
7211,15.015718
7212,13.082185
7213,14.134231
7214,14.6442995
7215,14.910393
7216,8.979512
7217,12.021516
7218,16.52963
7219,16.144302
7220,15.863897
7221,14.267556
7222,12.703647
7223,19.956669
7224,16.266884
7225,10.056609
7226,10.64573
7227,9.4105215
7228,22.790588
7229,10.5111885
7230,5.799754
7231,19.17244
7232,15.187452
7233,11.965335
7234,11.003507
7235,28.09111
7236,15.24714
7237,13.521115
7238,15.900672
7239,14.155105
7240,16.614445
7241,8.518387
7242,10.75414
7243,16.263538
7244,16.811493
7245,35.31921
7246,18.589027
7247,18.11921
7248,17.426037
7249,13.952877
7250,10.632012
7251,24.416542
7252,14.296762
7253,31.415188
7254,14.081975
7255,13.624795
7256,16.405476
7257,15.614657
7258,20.263454
7259,19.76472
7260,18.856243
7261,15.245693
7262,15.525284
7263,17.088623
7264,12.829571
7265,16.16178
7266,11.136931
7267,11.598835
7268,18.02238
7269,47.35951
7270,11.071218
7271,16.561337
7272,13.496192
7273,18.755245
7274,14.951537
7275,11.604663
7276,13.23655
7277,17.121613
7278,11.362994
7279,12.076094
7280,11.569093
7281,19.595581
7282,15.04347
7283,16.058918
7284,15.927855
7285,17.902035
7286,18.045559
7287,15.797015
7288,15.667595
7289,18.198406
7290,12.118681
7291,22.602444
7292,11.185897
7293,21.931396
7294,18.414856
7295,11.678767
7296,9.990333
7297,10.032699
7298,14.456593
7299,11.848321
7300,15.744913
7301,17.26221
7302,21.619484
7303,11.630186
7304,14.820548
7305,14.676486
7306,18.425629
7307,12.190026
7308,15.718887
7309,5.445603
7310,20.57455
7311,17.23096
7312,18.752846
7313,29.555202
7314,9.172261
7315,8.898946
7316,17.074059
7317,14.373542
7318,22.229687
7319,9.779395
7320,11.044736
7321,11.740193
7322,13.779016
7323,27.430344
7324,9.012874
7325,21.214993
7326,35.948437
7327,14.08841
7328,26.365963
7329,21.758022
7330,19.911804
7331,18.140755
7332,16.621166
7333,11.198382
7334,12.738128
7335,20.78786
7336,21.66661
7337,27.734554
7338,13.191017
7339,10.916141
7340,20.68391
7341,16.765224
7342,13.716016
7343,16.360424
7344,13.526286
7345,9.598703
7346,16.272404
7347,13.303451
7348,15.504734
7349,10.470237
7350,13.273318
7351,11.59626
7352,49.32105
7353,12.797389
7354,12.696904
7355,12.756021
7356,7.82794
7357,27.770245
7358,10.207988
7359,12.444577
7360,19.977486
7361,12.206828
7362,15.807331
7363,16.214146
7364,21.00076
7365,21.142643
7366,9.941308
7367,6.472535
7368,20.81409
7369,15.928105
7370,14.881978
7371,12.547556
7372,14.884985
7373,12.012542
7374,14.301082
7375,10.511607
7376,17.51035
7377,16.857212
7378,20.842224
7379,12.58119
7380,12.114978
7381,15.582734
7382,10.106372
7383,13.424482
7384,11.500552
7385,15.341492
7386,8.187535
7387,15.524808
7388,19.477467
7389,17.40128
7390,13.980686
7391,20.379116
7392,13.007509
7393,38.08565
7394,15.599768
7395,20.557678
7396,9.535857
7397,15.519864
7398,8.5444145
7399,8.213104
7400,17.759472
7401,18.081448
7402,14.075261
7403,13.629735
7404,8.495609
7405,14.507953
7406,9.095202
7407,14.922034
7408,14.724006
7409,14.301082
7410,18.27184
7411,17.801884
7412,15.983336
7413,16.844074
7414,14.479169
7415,18.096043
7416,14.672244
7417,8.01446
7418,13.111603
7419,9.691806
7420,17.072262
7421,25.70538
7422,12.35506
7423,9.681962
7424,11.5838175
7425,7.106002
7426,14.121224
7427,17.489792
7428,21.764778
7429,7.3737535
7430,12.168703
7431,14.052336
7432,17.065048
7433,18.48066
7434,16.584671
7435,8.434196
7436,15.405684
7437,9.444674
7438,7.7683544
7439,30.263111
7440,16.01335
7441,10.374505
7442,17.835522
7443,14.382486
7444,12.513961
7445,27.746178
7446,9.351738
7447,18.897297
7448,7.901066
7449,14.19383
7450,12.373279
7451,14.750258
7452,12.142859
7453,13.067513
7454,11.826568
7455,10.2925825
7456,12.576732
7457,6.2759356
7458,12.217004
7459,15.245248
7460,14.5364065
7461,17.293602
7462,9.883002
7463,21.156654
7464,13.035343
7465,13.696427
7466,19.868511
7467,8.355114
7468,22.80896
7469,16.878887
7470,13.439287
7471,15.504104
7472,8.806603
7473,9.342066
7474,16.365505
7475,16.423958
7476,18.508396
7477,7.14948
7478,9.203275
7479,16.652489
7480,10.823177
7481,17.646545
7482,13.3225
7483,12.680491
7484,12.044426
7485,12.582047
7486,11.25019
7487,13.473214
7488,21.600254
7489,11.21326
7490,17.250679
7491,16.41743
7492,13.398483
7493,15.880537
7494,14.5249815
7495,21.40598
7496,21.200466
7497,13.135635
7498,19.813644
7499,16.704876
7500,33.743233
7501,18.070278
7502,24.596272
7503,26.954872
7504,13.406524
7505,10.817007
7506,13.890759
7507,14.454438
7508,11.553472
7509,12.282325
7510,26.13935
7511,10.593024
7512,15.311787
7513,13.7141485
7514,16.252605
7515,10.036864
7516,15.052371
7517,12.290846
7518,11.618037
7519,12.002185
7520,13.749303
7521,16.134048
7522,16.873726
7523,13.143407
7524,20.650852
7525,13.41302
7526,12.989739
7527,18.121483
7528,20.056
7529,16.810642
7530,15.023475
7531,14.313886
7532,17.118462
7533,11.7996855
7534,10.573234
7535,24.049198
7536,25.65749
7537,14.917802
7538,13.232056
7539,52.2479
7540,26.048908
7541,12.989747
7542,12.659889
7543,12.750199
7544,18.241634
7545,12.962868
7546,11.594329
7547,14.450803
7548,14.465902
7549,39.752193
7550,13.631304
7551,13.293014
7552,9.233971
7553,17.266922
7554,32.161156
7555,11.87798
7556,14.783404
7557,20.212234
7558,18.418549
7559,12.893831
7560,14.438224
7561,13.824258
7562,20.702427
7563,17.883778
7564,30.684254
7565,11.202001
7566,16.493011
7567,22.714352
7568,15.14042
7569,11.510615
7570,14.834287
7571,12.998504
7572,17.163372
7573,9.8838415
7574,10.479991
7575,17.718403
7576,15.522449
7577,28.758934
7578,11.621169
7579,18.407322
7580,19.54316
7581,11.085519
7582,10.338214
7583,12.070935
7584,14.010406
7585,28.995922
7586,16.112787
7587,9.688388
7588,8.373802
7589,17.277912
7590,16.973507
7591,17.75594
7592,11.249331
7593,8.538689
7594,11.315621
7595,10.236323
7596,12.907182
7597,14.183703
7598,12.675869
7599,12.504275
7600,16.154682
7601,20.657745
7602,21.973507
7603,18.533775
7604,23.619759
7605,13.463706
7606,15.810741
7607,9.445595
7608,10.61834
7609,13.778201
7610,25.310856
7611,13.143499
7612,11.07545
7613,11.605838
7614,22.178791
7615,15.077143
7616,11.780429
7617,19.82019
7618,18.559643
7619,18.13916
7620,9.440212
7621,18.602451
7622,5.951687
7623,11.483544
7624,35.31282
7625,8.944045
7626,22.809887
7627,5.735734
7628,24.110146
7629,13.97614
7630,23.212605
7631,11.070848
7632,5.1840563
7633,14.086206
7634,9.30729
7635,19.881592
7636,10.173842
7637,12.407853
7638,10.922626
7639,14.254237
7640,12.950601
7641,16.392574
7642,12.265859
7643,30.66771
7644,18.96347
7645,12.589938
7646,16.659
7647,18.11826
7648,16.267483
7649,11.72132
7650,19.834133
7651,21.38292
7652,11.302558
7653,14.938054
7654,9.683634
7655,17.49783
7656,9.904005
7657,15.925279
7658,38.011368
7659,10.974883
7660,14.260041
7661,6.8160195
7662,22.990894
7663,12.77769
7664,13.4187
7665,18.52427
7666,11.613878
7667,6.4039373
7668,10.749761
7669,9.916678
7670,13.527073
7671,19.980385
7672,17.229229
7673,18.942802
7674,10.141905
7675,22.750126
7676,8.814261
7677,15.354955
7678,9.700297
7679,20.61995
7680,13.237918
7681,14.770381
7682,15.838872
7683,23.946594
7684,21.168182
7685,9.204855
7686,12.762176
7687,37.15581
7688,20.163551
7689,13.845713
7690,18.40836
7691,15.442276
7692,9.771554
7693,16.852173
7694,11.660046
7695,13.658497
7696,12.741933
7697,10.996537
7698,12.710935
7699,36.768436
7700,12.442331
7701,23.56844
7702,21.165352
7703,24.323997
7704,16.110725
7705,11.535764
7706,26.893929
7707,14.365861
7708,11.069488
7709,14.984925
7710,15.329385
7711,22.859009
7712,11.636901
7713,18.43285
7714,12.155402
7715,30.388699
7716,16.040316
7717,13.691915
7718,13.4387865
7719,16.284695
7720,12.0976305
7721,14.959915
7722,19.614334
7723,9.168666
7724,10.920272
7725,10.932691
7726,20.004875
7727,16.78402
7728,14.666038
7729,23.831951
7730,13.183252
7731,10.9123955
7732,24.927708
7733,18.411064
7734,16.926006
7735,11.909517
7736,12.939721
7737,8.003091
7738,38.80713
7739,11.041665
7740,14.175471
7741,11.682994
7742,10.894028
7743,9.270713
7744,17.245274
7745,14.036708
7746,12.557208
7747,5.8249903
7748,21.218517
7749,10.182877
7750,16.38525
7751,13.669651
7752,12.763528
7753,12.414468
7754,18.22358
7755,9.814122
7756,14.906574
7757,10.37122
7758,11.409701
7759,23.819386
7760,12.362916
7761,11.022358
7762,14.599896
7763,19.538715
7764,21.764923
7765,12.163207
7766,12.66335
7767,26.495087
7768,10.109793
7769,18.661552
7770,12.797901
7771,11.969509
7772,8.388561
7773,14.077558
7774,14.000285
7775,10.510955
7776,17.46466
7777,15.009907
7778,7.6329007
7779,13.580736
7780,14.632888
7781,11.715391
7782,17.51875
7783,9.628078
7784,16.280272
7785,10.514927
7786,35.093136
7787,11.292182
7788,13.978358
7789,11.634337
7790,19.594456
7791,12.0818205
7792,9.50169
7793,14.143517
7794,16.075916
7795,12.511306
7796,16.312649
7797,12.388999
7798,14.792806
7799,15.115167
7800,14.839253
7801,20.579288
7802,18.999844
7803,15.29008
7804,16.487288
7805,15.494159
7806,13.731761
7807,9.737422
7808,21.052189
7809,15.445615
7810,51.227325
7811,12.779437
7812,11.716341
7813,14.892247
7814,7.491014
7815,9.346327
7816,19.076866
7817,19.301842
7818,19.810688
7819,15.174037
7820,18.936245
7821,9.778424
7822,20.345737
7823,11.074521
7824,21.739449
7825,11.740201
7826,8.833661
7827,57.41049
7828,15.6065
7829,11.221824
7830,8.728795
7831,17.744164
7832,15.996351
7833,17.71482
7834,13.663363
7835,15.960952
7836,13.574494
7837,17.332085
7838,11.036362
7839,15.242196
7840,12.74099
7841,31.323872
7842,11.543084
7843,14.6590605
7844,18.72844
7845,15.767201
7846,13.924701
7847,15.803588
7848,19.992191
7849,21.766735
7850,21.632843
7851,11.132915
7852,8.236412
7853,17.61998
7854,14.115065
7855,15.796286
7856,16.385456
7857,11.796464
7858,12.649845
7859,9.1249695
7860,16.328655
7861,25.675503
7862,8.730536
7863,16.341587
7864,13.804755
7865,17.819942
7866,15.011453
7867,12.181165
7868,18.9673
7869,15.567529
7870,16.086246
7871,15.034401
7872,12.416899
7873,13.683377
7874,17.119373
7875,11.908689
7876,15.408792
7877,11.719451
7878,14.025533
7879,18.861885
7880,14.48837
7881,12.587483
7882,9.740686
7883,20.706234
7884,7.9607024
7885,11.760515
7886,10.77514
7887,11.200633
7888,10.572724
7889,14.693339
7890,16.988186
7891,15.57565
7892,6.96315
7893,17.72311
7894,12.979841
7895,17.279694
7896,14.5107355
7897,14.112748
7898,14.042359
7899,22.013054
7900,17.010754
7901,17.139576
7902,24.17472
7903,12.148753
7904,12.704682
7905,21.585182
7906,15.332592
7907,17.745975
7908,11.142769
7909,16.382362
7910,13.607041
7911,26.884064
7912,9.207882
7913,14.157504
7914,13.970599
7915,10.506876
7916,12.958487
7917,22.618225
7918,10.786597
7919,13.442406
7920,11.40676
7921,12.767892
7922,10.664329
7923,10.566823
7924,12.527411
7925,10.536437
7926,32.204044
7927,10.822404
7928,15.742647
7929,15.196807
7930,18.597374
7931,15.55115
7932,9.542825
7933,13.034749
7934,15.810425
7935,16.918243
7936,15.702212
7937,14.414409
7938,12.121413
7939,11.179671
7940,10.998867
7941,20.200394
7942,17.812115
7943,11.764228
7944,17.661293
7945,11.154195
7946,14.566077
7947,10.338414
7948,11.185462
7949,13.089992
7950,13.596822
7951,26.332607
7952,20.550327
7953,16.562529
7954,12.093881
7955,15.545542
7956,34.006336
7957,9.876055
7958,21.757626
7959,10.961143
7960,10.318254
7961,12.491712
7962,19.367092
7963,12.571492
7964,20.218464
7965,19.569859
7966,16.41306
7967,9.987658
7968,18.163124
7969,17.374317
7970,19.375881
7971,12.061135
7972,11.452555
7973,15.797836
7974,16.740452
7975,13.596966
7976,12.744133
7977,7.9254317
7978,17.874302
7979,12.822352
7980,17.360378
7981,15.487952
7982,18.54578
7983,16.839222
7984,12.772109
7985,10.312913
7986,14.938862
7987,14.885219
7988,19.887505
7989,13.25351
7990,12.722541
7991,17.710503
7992,15.489679
7993,10.971272
7994,13.384812
7995,15.125241
7996,16.237223
7997,8.915841
7998,12.597585
7999,16.74337
8000,11.824222
8001,18.58014
8002,6.855875
8003,18.30996
8004,16.90984
8005,14.161554
8006,20.445507
8007,19.193993
8008,9.175935
8009,10.104759
8010,11.011767
8011,9.338479
8012,8.39934
8013,7.7572794
8014,16.147995
8015,4.151285
8016,12.064783
8017,14.079658
8018,13.923816
8019,18.07241
8020,13.4485
8021,12.19321
8022,18.835918
8023,12.456056
8024,13.538312
8025,13.604256
8026,15.632786
8027,16.32763
8028,10.828462
8029,10.52159
8030,16.176975
8031,8.623452
8032,9.828318
8033,14.358977
8034,17.122196
8035,16.556938
8036,13.006883
8037,15.449979
8038,18.104847
8039,15.709477
8040,10.125345
8041,12.621422
8042,16.680004
8043,13.916705
8044,13.030044
8045,16.376318
8046,17.967312
8047,14.138264
8048,16.565245
8049,12.205834
8050,10.68673
8051,18.990124
8052,12.9104185
8053,21.209698
8054,8.077427
8055,15.491504
8056,5.8690996
8057,12.177695
8058,9.272083
8059,17.303307
8060,13.394189
8061,18.498638
8062,9.103965
8063,8.552189
8064,19.162144
8065,8.596323
8066,8.370741
8067,13.761308
8068,10.681483
8069,9.719356
8070,11.485965
8071,18.030327
8072,12.098521
8073,27.786041
8074,18.845692
8075,18.560757
8076,13.373607
8077,32.978897
8078,14.683384
8079,11.609782
8080,23.567253
8081,13.386608
8082,9.719317
8083,12.953953
8084,14.388373
8085,7.7989054
8086,18.084522
8087,11.269143
8088,21.378983
8089,16.955536
8090,20.279144
8091,16.923779
8092,22.0514
8093,16.366669
8094,24.801205
8095,18.116982
8096,18.883305
8097,12.033799
8098,10.0035
8099,9.839257
8100,11.7300825
8101,19.149845
8102,16.645386
8103,12.319568
8104,19.607521
8105,12.962415
8106,17.244164
8107,16.453083
8108,7.8680534
8109,14.165629
8110,23.495632
8111,13.392367
8112,17.451172
8113,18.016468
8114,7.461129
8115,15.5805025
8116,14.10077
8117,13.839116
8118,13.1738615
8119,11.741798
8120,12.75034
8121,12.635533
8122,11.17646
8123,10.015879
8124,14.729369
8125,16.578491
8126,14.037629
8127,22.511398
8128,11.34721
8129,10.922048
8130,14.996369
8131,15.698709
8132,17.363564
8133,13.621955
8134,18.20414
8135,10.406859
8136,15.621926
8137,11.174682
8138,14.90739
8139,16.549568
8140,21.78659
8141,10.810635
8142,16.553577
8143,17.681065
8144,13.597276
8145,17.846321
8146,18.111137
8147,17.004436
8148,9.786479
8149,10.675716
8150,21.968143
8151,16.22623
8152,13.583199
8153,18.505981
8154,13.001663
8155,18.16877
8156,8.235674
8157,10.378538
8158,15.291533
8159,29.902908
8160,13.235892
8161,11.432358
8162,11.493908
8163,21.46106
8164,13.621529
8165,11.977521
8166,8.979847
8167,22.675137
8168,11.219021
8169,14.606437
8170,14.717885
8171,13.090557
8172,13.321408
8173,13.268931
8174,20.767204
8175,15.63606
8176,10.596587
8177,15.737262
8178,11.727937
8179,6.7323995
8180,14.13766
8181,12.48932
8182,20.4771
8183,10.214624
8184,14.245666
8185,10.409495
8186,10.381355
8187,13.361672
8188,21.436596
8189,16.361576
8190,12.648002
8191,10.419906
8192,15.456832
8193,18.802654
8194,16.118097
8195,15.352614
